"B_ChannelType";"B_Frequency";"B_LNBNumber";"B_Modulation";"B_Onid";"B_Polarization";"B_ServiceType";"B_Sid";"B_SymbolRate";"B_SystemHidden";"B_Tsid";"H_New_ChannelNumber";"S_ChannelLock";"S_ChannelName";"S_ChannelName_ascii";"S_ChannelNumber";"S_FavoriteNumber";"S_LogoID";"S_LogoLock";"S_SatelliteName";"S_SatelliteName_ascii";"S_Scramble";"S_UserHidden";"S_UserModifiedLogo";"S_UserModifiedName"
"3";"11421";"52";"0";"1";"0";"1";"4718";"22008";"0";"1015";"42";"0";"0x2E 0x00 0x31 0x00 0x2E 0x00 ";".1.";"42";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11421";"52";"0";"1";"0";"1";"4719";"22008";"0";"1015";"43";"0";"0x2E 0x00 0x32 0x00 0x2E 0x00 ";".2.";"43";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11421";"52";"0";"1";"0";"1";"4720";"22008";"0";"1015";"44";"0";"0x2E 0x00 0x33 0x00 0x2E 0x00 ";".3.";"44";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12460";"52";"0";"133";"0";"1";"662";"27507";"0";"5";"45";"0";"0x31 0x00 0x2D 0x00 0x32 0x00 0x2D 0x00 0x33 0x00 0x2E 0x00 0x74 0x00 0x76 0x00 ";"1-2-3.tv";"45";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10803";"52";"0";"1";"0";"1";"5502";"22008";"0";"1055";"46";"0";"0x31 0x00 0x2D 0x00 0x32 0x00 0x2D 0x00 0x33 0x00 0x2E 0x00 0x74 0x00 0x76 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"1-2-3.tv HD";"46";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28475";"27507";"0";"1093";"47";"0";"0x31 0x00 0x4C 0x00 0x49 0x00 0x56 0x00 0x45 0x00 ";"1LIVE";"47";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28481";"27507";"0";"1093";"48";"0";"0x31 0x00 0x4C 0x00 0x49 0x00 0x56 0x00 0x45 0x00 0x20 0x00 0x64 0x00 0x69 0x00 0x47 0x00 0x47 0x00 0x69 0x00 ";"1LIVE diGGi";"48";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11156";"52";"0";"1";"1";"1";"30520";"22008";"0";"1046";"49";"0";"0x32 0x00 0x34 0x00 0x20 0x00 0x48 0x00 0x4F 0x00 0x52 0x00 0x41 0x00 0x53 0x00 ";"24 HORAS";"49";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11421";"52";"0";"1";"0";"1";"4704";"22008";"0";"1015";"50";"0";"0x33 0x00 0x2B 0x00 ";"3+";"50";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11953";"52";"0";"1";"0";"1";"28007";"27507";"0";"1079";"51";"0";"0x33 0x00 0x73 0x00 0x61 0x00 0x74 0x00 ";"3sat";"51";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11347";"52";"0";"1";"1";"1";"11150";"22008";"0";"1010";"52";"0";"0x33 0x00 0x73 0x00 0x61 0x00 0x74 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"3sat HD";"52";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12663";"52";"0";"1";"0";"1";"13112";"22008";"0";"1115";"53";"0";"0x34 0x00 0x4D 0x00 0x45 0x00 0x44 0x00 0x49 0x00 0x41 0x00 0x54 0x00 0x48 0x00 0x45 0x00 0x4B 0x00 ";"4MEDIATHEK";"53";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11611";"52";"0";"1";"0";"1";"5143";"22008";"0";"1027";"54";"0";"0x35 0x00 0x20 0x00 0x49 0x00 0x6E 0x00 0x74 0x00 ";"5 Int";"54";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11611";"52";"0";"1";"0";"1";"5147";"22008";"0";"1027";"55";"0";"0x38 0x00 0x20 0x00 0x54 0x00 0x56 0x00 0x20 0x00 0x52 0x00 0x55 0x00 ";"8 TV RU";"55";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10847";"52";"0";"1";"1";"1";"30128";"22008";"0";"1058";"56";"0";"0x41 0x00 0x4C 0x00 0x51 0x00 0x55 0x00 0x49 0x00 0x4C 0x00 0x45 0x00 0x52 0x00 ";"ALQUILER";"56";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10847";"52";"0";"1";"1";"1";"30130";"22008";"0";"1058";"57";"0";"0x41 0x00 0x4C 0x00 0x51 0x00 0x55 0x00 0x49 0x00 0x4C 0x00 0x45 0x00 0x52 0x00 ";"ALQUILER";"57";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12633";"52";"0";"1";"0";"1";"12643";"22008";"0";"1113";"58";"0";"0x41 0x00 0x4C 0x00 0x54 0x00 0x20 0x00 0x53 0x00 0x65 0x00 0x6E 0x00 0x64 0x00 0x65 0x00 0x72 0x00 0x73 0x00 0x75 0x00 0x63 0x00 0x68 0x00 0x6C 0x00 0x61 0x00 0x75 0x00 0x66 0x00 0x20 0x00 0x73 0x00 0x74 0x00 0x61 0x00 0x72 0x00 0x74 0x00 0x65 0x00 0x6E 0x00 0x21 0x00 0x21 0x00 ";"ALT Sendersuchlauf starten!!";"58";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"10773";"52";"0";"1";"0";"1";"21100";"22008";"0";"1053";"59";"0";"0x41 0x00 0x4E 0x00 0x49 0x00 0x58 0x00 0x45 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"ANIXE HD";"59";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12460";"52";"0";"133";"0";"1";"764";"27507";"0";"5";"60";"0";"0x41 0x00 0x4E 0x00 0x49 0x00 0x58 0x00 0x45 0x00 0x20 0x00 0x53 0x00 0x44 0x00 ";"ANIXE SD";"60";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11685";"52";"0";"1";"1";"1";"30212";"22008";"0";"1032";"61";"0";"0x41 0x00 0x4E 0x00 0x54 0x00 0x45 0x00 0x4E 0x00 0x41 0x00 0x20 0x00 0x33 0x00 ";"ANTENA 3";"61";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12148";"52";"0";"133";"0";"2";"170";"27507";"0";"7";"62";"0";"0x41 0x00 0x4E 0x00 0x54 0x00 0x45 0x00 0x4E 0x00 0x4E 0x00 0x45 0x00 0x20 0x00 0x42 0x00 0x41 0x00 0x59 0x00 0x45 0x00 0x52 0x00 0x4E 0x00 ";"ANTENNE BAYERN";"62";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11685";"52";"0";"1";"1";"1";"30205";"22008";"0";"1032";"63";"0";"0x41 0x00 0x52 0x00 0x41 0x00 0x47 0x00 0x4F 0x00 0x4E 0x00 0x20 0x00 0x54 0x00 0x56 0x00 0x20 0x00 0x49 0x00 0x4E 0x00 0x54 0x00 ";"ARAGON TV INT";"63";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12109";"52";"0";"1";"0";"1";"28221";"27507";"0";"1073";"64";"0";"0x41 0x00 0x52 0x00 0x44 0x00 0x2D 0x00 0x54 0x00 0x45 0x00 0x53 0x00 0x54 0x00 0x2D 0x00 0x31 0x00 ";"ARD-TEST-1";"64";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"1";"28487";"27507";"0";"1093";"65";"0";"0x41 0x00 0x52 0x00 0x44 0x00 0x2D 0x00 0x61 0x00 0x6C 0x00 0x70 0x00 0x68 0x00 0x61 0x00 ";"ARD-alpha";"65";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11053";"52";"0";"1";"0";"1";"10377";"22008";"0";"1039";"66";"0";"0x41 0x00 0x52 0x00 0x44 0x00 0x2D 0x00 0x61 0x00 0x6C 0x00 0x70 0x00 0x68 0x00 0x61 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"ARD-alpha HD";"66";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12692";"52";"0";"1";"0";"1";"13012";"22008";"0";"1117";"67";"0";"0x41 0x00 0x54 0x00 0x56 0x00 ";"ATV";"67";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11244";"52";"0";"1";"0";"1";"13228";"22008";"0";"1003";"68";"0";"0x41 0x00 0x54 0x00 0x56 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"ATV HD";"68";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11244";"52";"0";"1";"0";"1";"13223";"22008";"0";"1003";"69";"0";"0x41 0x00 0x54 0x00 0x56 0x00 0x32 0x00 ";"ATV2";"69";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12633";"52";"0";"1";"0";"1";"12628";"22008";"0";"1113";"70";"0";"0x41 0x00 0x63 0x00 0x68 0x00 0x74 0x00 0x75 0x00 0x6E 0x00 0x67 0x00 0x20 0x00 0x53 0x00 0x65 0x00 0x78 0x00 0x79 0x00 0x20 0x00 0x54 0x00 0x56 0x00 ";"Achtung Sexy TV";"70";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12633";"52";"0";"1";"0";"1";"12620";"22008";"0";"1113";"71";"0";"0x41 0x00 0x63 0x00 0x68 0x00 0x74 0x00 0x75 0x00 0x6E 0x00 0x67 0x00 0x20 0x00 0x53 0x00 0x65 0x00 0x78 0x00 0x79 0x00 0x20 0x00 0x54 0x00 0x56 0x00 0x20 0x00 0x74 0x00 0x65 0x00 0x6D 0x00 0x70 0x00 ";"Achtung Sexy TV temp";"71";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11508";"52";"0";"1";"1";"1";"7009";"22008";"0";"1020";"72";"0";"0x41 0x00 0x6C 0x00 0x20 0x00 0x4A 0x00 0x61 0x00 0x7A 0x00 0x65 0x00 0x65 0x00 0x72 0x00 0x61 0x00 0x20 0x00 0x43 0x00 0x68 0x00 0x61 0x00 0x6E 0x00 0x6E 0x00 0x65 0x00 0x6C 0x00 ";"Al Jazeera Channel";"72";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11626";"52";"0";"1";"1";"1";"4440";"22008";"0";"1028";"73";"0";"0x41 0x00 0x6C 0x00 0x20 0x00 0x4A 0x00 0x61 0x00 0x7A 0x00 0x65 0x00 0x65 0x00 0x72 0x00 0x61 0x00 0x20 0x00 0x45 0x00 0x6E 0x00 0x67 0x00 0x6C 0x00 0x69 0x00 0x73 0x00 0x68 0x00 ";"Al Jazeera English";"73";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11229";"52";"0";"1";"1";"1";"5031";"22008";"0";"1002";"74";"0";"0x41 0x00 0x6C 0x00 0x20 0x00 0x4A 0x00 0x61 0x00 0x7A 0x00 0x65 0x00 0x65 0x00 0x72 0x00 0x61 0x00 0x20 0x00 0x45 0x00 0x6E 0x00 0x67 0x00 0x6C 0x00 0x69 0x00 0x73 0x00 0x68 0x00 0x20 0x00 0x48 0x00 0x44 0x00 ";"Al Jazeera English HD";"74";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11597";"52";"0";"1";"1";"1";"10082";"22008";"0";"1026";"75";"0";"0x41 0x00 0x6C 0x00 0x67 0x00 0x65 0x00 0x72 0x00 0x69 0x00 0x65 0x00 0x20 0x00 0x33 0x00 ";"Algerie 3";"75";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28454";"27507";"0";"1093";"76";"0";"0x41 0x00 0x6E 0x00 0x74 0x00 0x65 0x00 0x6E 0x00 0x6E 0x00 0x65 0x00 0x20 0x00 0x42 0x00 0x72 0x00 0x61 0x00 0x6E 0x00 0x64 0x00 0x65 0x00 0x6E 0x00 0x62 0x00 0x75 0x00 0x72 0x00 0x67 0x00 ";"Antenne Brandenburg";"76";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11508";"52";"0";"1";"1";"1";"7011";"22008";"0";"1020";"77";"0";"0x41 0x00 0x72 0x00 0x69 0x00 0x72 0x00 0x61 0x00 0x6E 0x00 0x67 0x00 0x20 0x00 0x54 0x00 0x56 0x00 ";"Arirang TV";"77";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"11273";"52";"0";"1";"0";"1";"13311";"22008";"0";"1005";"78";"0";"0x41 0x00 0x72 0x00 0x69 0x00 0x73 0x00 0x74 0x00 0x6F 0x00 0x2E 0x00 0x54 0x00 0x56 0x00 ";"Aristo.TV";"78";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12480";"52";"0";"133";"1";"1";"661";"27507";"0";"33";"79";"0";"0x41 0x00 0x73 0x00 0x74 0x00 0x72 0x00 0x6F 0x00 0x54 0x00 0x56 0x00 ";"AstroTV";"79";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28404";"27507";"0";"1093";"80";"0";"0x42 0x00 0x35 0x00 0x20 0x00 0x61 0x00 0x6B 0x00 0x74 0x00 0x75 0x00 0x65 0x00 0x6C 0x00 0x6C 0x00 ";"B5 aktuell";"80";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
"3";"12265";"52";"0";"1";"0";"2";"28408";"27507";"0";"1093";"81";"0";"0x42 0x00 0x35 0x00 0x20 0x00 0x70 0x00 0x6C 0x00 0x75 0x00 0x73 0x00 ";"B5 plus";"81";"0";"0";"0";"0x41 0x00 0x53 0x00 0x54 0x00 0x52 0x00 0x41 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0x45 0x00 0x20 0x00 0x31 0x00 0x39 0x00 0x2E 0x00 0x32 0x00 0xC2 0x00 0xB0 0x00 0x45 0x00 ";"ASTRA 19.2E 19.2E";"0";"0";"0";"0"
